160.0,0.06200000000000001
102.5,0.044000000000000004
 98.0,0.172
124.0,-0.07070588235294117
110.1,0.027999999999999997
 89.9,-0.022999999999999993
138.5,-0.0005000000000000282
 92.0,0.19
162.0,0.03325
146.0,-0.07225000000000001
 90.1,-0.1518
 93.9,-0.052000000000000005
105.0,0.055999999999999994
123.1,0.007000000000000001
 84.6,-0.05385714285714285
102.0,0.133
134.0,0.03
130.8,0.3271176470588234
 96.0,-0.05099999999999999
135.0,0.09300000000000001
140.0,0.021999999999999992
 90.0,-0.097
112.0,0.233
 86.0,-0.06786567164179105
 97.0,0.2055
 89.9,-0.13822222222222225
 97.0,0.0049999999999999975
125.1,0.20950000000000002
111.0,-0.06133333333333333
 97.0,0.059250000000000004
140.0,-0.08533333333333334
114.3,0.034812499999999996
163.9,0.338
100.0,0.03500000000000002
100.0,-0.054
112.0,-0.04300000000000001
117.0,0.32510000000000006
146.6,-0.10475
116.0,0.008
 95.0,-0.04155555555555554
137.0,0.025499999999999995
 85.0,-0.031375000000000014
109.9,0.019000000000000003
 91.4,-0.059
136.0,-0.101
122.0,0.038000000000000006
143.9,0.044666666666666674
104.0,-0.03224999999999999
129.0,-0.013499999999999984
142.0,0.101
128.0,0.11714285714285715
 96.0,0.12572222222222224
146.0,-0.07225000000000001
140.0,0.021999999999999992
160.0,0.12054166666666666
124.0,-0.07070588235294117
 90.0,0.03699999999999998
116.0,0.049000000000000016
147.0,-0.02660416666666667
143.8,-0.10699999999999998
164.0,-0.025999999999999995
143.6,0.141
133.0,0.098
150.1,-0.0022500000000000003
148.0,-0.005999999999999998
104.8,-0.3122857142857142
 84.0,-0.0034666666666666665
162.0,0.03325
 83.0,0.06957142857142859
103.1,0.063
 93.5,0.06949999999999998
152.0,0.031999999999999994
 93.0,0.032937500000000015
115.0,-0.0022000000000000075
 88.1,-0.008000000000000007
153.6,0.004333333333333342
150.0,0.044571428571428595
 96.0,0.06345
100.0,0.07785714285714286
138.5,-0.0005000000000000282
 88.0,0.026
 87.0,0.0615
120.0,0.06685714285714288
113.1,0.16699999999999998
148.0,-0.022000000000000006
117.0,0.030500000000000003
125.2,0.023999999999999994
164.0,-0.1206608695652174
114.0,-0.01899999999999999
129.0,0.054000000000000006
160.1,0.042499999999999996
122.0,0.038000000000000006
144.0,0.11599999999999999
 90.0,-0.010826086956521722
141.0,-0.020666666666666667
130.0,-0.03733333333333333
100.0,0.116
 95.9,0.206
116.0,0.0008333333333333387
131.1,0.03700000000000001
129.0,-0.013499999999999984
 88.1,-0.008000000000000007
 85.1,0.15100000000000002
131.6,0.065
 87.9,-0.08600000000000002
110.0,0.006999999999999992
104.0,-0.03224999999999999
117.0,0.32510000000000006
161.0,0.041999999999999996
 94.9,-0.008000000000000007
118.0,0.10200000000000001
128.0,0.09666666666666666
140.0,0.14700000000000002
145.9,-0.023285714285714285
 90.0,-0.044999999999999984
150.0,0.048000000000000015
126.0,0.06399999999999997
120.0,0.04173809523809525
130.8,0.12100000000000001
140.1,-0.004999999999999984
100.0,0.09950000000000002
133.0,0.0306
105.5,0.10499999999999998
133.0,0.098
121.2,0.057999999999999996
140.4,0.13799999999999998
103.9,0.10300000000000001
 90.0,-0.044999999999999984
118.0,0.10200000000000001
160.0,-0.027307692307692324
123.1,0.18550000000000003
 86.0,0.11500000000000002
120.0,0.1575
 82.0,0.19060000000000005
138.0,-0.04775000000000001
125.0,-0.005500000000000019
110.0,0.16599999999999998
128.0,0.09666666666666666
113.0,0.21769230769230766
126.0,0.010230769230769224
184.1,0.031
151.3,0.30200000000000005
150.0,-0.4475
 92.5,-0.09400000000000001
 86.1,-0.00449999999999999
132.0,-0.010000000000000009
118.1,0.1468
 89.0,0.061
120.0,-0.10033333333333333
131.0,-0.068
128.0,0.053000000000000005
100.0,0.09950000000000002
163.9,0.131
110.0,0.118
 84.0,-0.008000000000000007
102.3,0.001999999999999988
 94.0,0.06966666666666665
 95.0,0.11499999999999999
124.0,0.009000000000000001
155.0,0.034999999999999996
154.0,0.06926923076923075
114.0,-0.022999999999999996
119.6,0.00466666666666668
162.0,0.0033809523809523734
113.1,0.16699999999999998
119.0,0.06983333333333333
123.0,0.23350000000000004
103.0,0.21
 95.0,-0.083
148.0,-0.1399130434782609
107.0,0.059
155.1,0.05499999999999999
149.3,0.09000000000000001
131.1,0.12499999999999999
138.0,0.059
157.8,0.2676
119.0,0.0358125
128.0,0.06553333333333333
119.0,0.06983333333333333
151.3,0.30200000000000005
 97.0,0.119
 88.0,-0.3327333333333333
100.0,-0.032999999999999974
130.0,0.025
152.0,-0.0745
140.4,0.124
155.0,-0.03633333333333333
127.0,0.051000000000000004
161.1,-0.017
145.0,0.128
160.0,0.0395
132.0,-0.010000000000000009
100.0,0.15466666666666667
115.0,0.081
 96.0,0.24849999999999997
144.0,0.13728205128205126
131.0,-0.02220000000000001
 91.0,0.04150000000000001
130.0,-0.019909090909090932
119.6,0.00466666666666668
126.0,0.010230769230769224
 90.0,-0.01100000000000001
111.6,-0.131
116.0,0.10833333333333332
138.0,-0.037333333333333316
115.0,0.15600000000000003
138.0,-0.04775000000000001
145.0,-0.020500000000000018
 90.0,0.02099999999999999
 90.0,0.07500000000000001
150.0,0.07600000000000001
 86.5,0.4028888888888889
 93.0,0.016
125.0,-0.005500000000000019
163.0,-0.058285714285714274
 85.0,0.25
 91.0,0.13141666666666665
 87.6,0.008000000000000007
148.0,-0.02200000000000002
160.0,0.002999999999999999
120.0,0.13449999999999998
108.0,-0.055
 97.0,0.07575
 93.0,0.17609999999999998
 87.3,-0.004000000000000031
122.0,0.07275
129.0,0.34437500000000004
120.0,0.038000000000000006
108.9,0.19649999999999998
130.0,0.07600000000000001
120.0,0.11699999999999999
 87.0,0.13920000000000002
 91.0,0.13141666666666665
 94.0,-0.041833333333333333
120.0,0.31637499999999996
128.0,0.06553333333333333
 90.0,0.02099999999999999
 90.0,0.029928571428571416
 90.0,0.12171428571428572
125.0,0.145
122.5,0.24600000000000002
123.0,0.0009444444444444491
144.0,0.13728205128205126
130.0,0.1825
 93.0,0.24466666666666662
121.0,0.07500000000000001
126.0,0.17700000000000002
 92.0,-0.020999999999999977
146.0,0.223
130.0,0.025
148.0,0.016999999999999987
 82.5,0.02766666666666667
115.0,0.15600000000000003
 96.0,0.24849999999999997
 90.0,0.051000000000000004
128.1,0.10600000000000001
148.0,-0.02200000000000002
148.0,-0.091
 84.0,0.062375000000000014
158.0,0.09916666666666664
140.4,0.124
131.5,0.010409090909090916
131.0,0.103
138.1,-0.039999999999999994
141.1,0.17
 83.3,0.0085
112.6,0.398
130.0,0.16969230769230773
124.1,0.027999999999999997
110.4,0.05849999999999997
128.0,0.12533333333333332
130.0,-0.01800000000000001
128.0,0.17500000000000002
108.9,0.19649999999999998
122.0,-0.05018181818181817
124.0,0.025000000000000005
154.0,0.08166666666666669
131.4,0.0695
 95.0,-0.009500000000000008
 87.5,0.011
164.0,0.059
 90.0,0.103
128.0,0.17700000000000002
156.0,0.12171428571428572
127.0,0.081
119.0,-0.13744444444444442
148.0,0.11699999999999999
120.0,-0.09499999999999999
144.0,0.12
127.0,0.145
127.9,0.135
142.0,0.038000000000000006
150.2,0.312
 86.0,0.07100000000000001
140.7,-0.051
152.0,0.01100000000000001
162.0,0.01575
151.9,0.195
152.0,0.016999999999999987
 87.0,0.076
129.0,-0.04366666666666667
120.0,0.01633333333333334
 92.2,0.0020000000000000018
110.0,-0.01999999999999999
120.0,0.167
116.0,0.12
128.0,-0.006666666666666654
125.0,-0.05499999999999999
127.0,-0.073
130.1,-0.07614285714285714
160.0,0.26566666666666666
104.0,0.031
 93.0,-0.029599999999999994
155.0,0.013750000000000012
126.0,-0.06700000000000002
126.0,0.16969230769230773
130.0,0.20049999999999998
126.0,-0.03
 95.2,0.1895
128.1,0.12533333333333332
114.0,0.19799999999999998
140.1,-0.016
128.0,0.08166666666666669
131.4,0.046999999999999986
 99.0,0.14457142857142857
120.0,-0.024000000000000007
 85.0,0.09233333333333335
 96.0,-0.005939393939393939
159.8,0.004
139.7,-0.045
105.0,-0.006999999999999992
 85.5,0.10557142857142862
140.0,-0.06700000000000003
164.0,0.323
127.0,0.024749999999999994
163.0,0.013263157894736841
104.0,0.043
